reference_ri,compound_name,source_database,source_record_id,inchikey,plant_source,literature_reference,column_name,stationary_phase,index_type,instrument_type,spectrum_available,source_file,method_notes
1761.0,benzyl-benzoate,RI_Library,RI_Library.csv:494,,CEGR,"Lucero et. al.,  Journal of essential oil research (in press).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
1774.0,sinensal (alpha-),MoNA Volatile FiehnLib,FiehnLibVolatile0136,PFSTYGCNVAVZBK-JQGMZEBDSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1789.0,8-a-acetoxyelemol,RI_Library,RI_Library.csv:495,,KOSP,current study,,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
1794.0,pentadecanol (n-),MoNA Volatile FiehnLib,FiehnLibVolatile0206,REIUXOLGHVXAEO-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1798.0,nootkatone,RI_Library,RI_Library.csv:496,,FLCE,"Tellez et. al., Journal of essential oil research 9, 619 (Nov/Dec 1997).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
1800.0,octadecane,IPPN-UFRJ measured n-alkane standards,IPPN-STD-C18,,,"Measured C8–C30 n-alkane calibration supplied by Ricardo M Borges, IPPN-UFRJ",DB-5MS,5% phenyl / 95% dimethylpolysiloxane,linear retention index; n-alkane calibration point,GC-MS,not provided,KOVATS_from_MZMine2.53(1).csv,"Known n-alkane standard; measured RT 2349.00 s (39.1500 min). RI 1800 by definition at this calibration point. Same-run calibration, not independent validation of compound identity."
1803.0,ethyl tetradecanoate,MoNA Volatile FiehnLib,FiehnLibVolatile0040,MMKRHZKQPFCLLS-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1805.0,octadecene (1-),MoNA Volatile FiehnLib,FiehnLibVolatile0198,CCCMONHAUSKTEQ-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1807.0,benzyl benzoate,MoNA Volatile FiehnLib,FiehnLibVolatile0178,SESFRYSPDFLNCH-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1812.0,octadecane,MoNA Volatile FiehnLib,FiehnLibVolatile0019,RZJRJXONCZWCBN-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1827.0,isopropyl tetradecanoate,RI_Library,RI_Library.csv:497,,CEGR,"Lucero et. al.,  Journal of essential oil research (in press).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
1832.0,isopropyl tetradecanoate,MoNA Volatile FiehnLib,FiehnLibVolatile0164,AXISYYRBXTVTFY-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1867.0,flourensiadiol,RI_Library,RI_Library.csv:498,,FLCE,"Tellez et. al., Journal of essential oil research 9, 619 (Nov/Dec 1997).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
1879.0,hexadecanol,RI_Library,RI_Library.csv:499,,KOSP,current study,,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
1894.0,hexadecanol,MoNA Volatile FiehnLib,FiehnLibVolatile0162,BXWNKGSJHAJOGX-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1900.0,nonadecane,IPPN-UFRJ measured n-alkane standards,IPPN-STD-C19,,,"Measured C8–C30 n-alkane calibration supplied by Ricardo M Borges, IPPN-UFRJ",DB-5MS,5% phenyl / 95% dimethylpolysiloxane,linear retention index; n-alkane calibration point,GC-MS,not provided,KOVATS_from_MZMine2.53(1).csv,"Known n-alkane standard; measured RT 2552.40 s (42.5400 min). RI 1900 by definition at this calibration point. Same-run calibration, not independent validation of compound identity."
1910.0,nonadecane,MoNA Volatile FiehnLib,FiehnLibVolatile0197,LQERIDTXQFOHKA-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1927.0,methyl hexadecanoate,RI_Library,RI_Library.csv:500,,KOSP,current study,,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
1933.0,C16 FAME,MoNA Volatile FiehnLib,FiehnLibVolatile0007,FLIACVVOZYBSBS-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1937.0,Metalaxyl (pesticide),MoNA Volatile FiehnLib,FiehnLibVolatile0052,ZQEIXNIJLIKNTD-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1967.0,hexadecanoic acid,MoNA Volatile FiehnLib,FiehnLibVolatile0065,IPCSVZSSVZVIGE-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
1999.0,eicosane,RI_Library,RI_Library.csv:501,,DYAC,"Tellez et. al., Journal of Agricultural and Food Chemistry 45, 3276 (1997).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
2000.0,icosane,IPPN-UFRJ measured n-alkane standards,IPPN-STD-C20,,,"Measured C8–C30 n-alkane calibration supplied by Ricardo M Borges, IPPN-UFRJ",DB-5MS,5% phenyl / 95% dimethylpolysiloxane,linear retention index; n-alkane calibration point,GC-MS,not provided,KOVATS_from_MZMine2.53(1).csv,"Known n-alkane standard; measured RT 2746.80 s (45.7800 min). RI 2000 by definition at this calibration point. Same-run calibration, not independent validation of compound identity."
2005.0,eicosane,MoNA Volatile FiehnLib,FiehnLibVolatile0201,CBFCDTFDPHXCNY-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2024.0,isopropyl hexadecanoate,MoNA Volatile FiehnLib,FiehnLibVolatile0093,XUGNVMKQXJXZCD-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2073.0,Cyprodinil (pesticide),MoNA Volatile FiehnLib,FiehnLibVolatile0051,HAORKNGNJCEJBX-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2089.0,octadecanol,MoNA Volatile FiehnLib,FiehnLibVolatile0024,GLDOVTGHNKAZLK-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2099.0,heneicosane,RI_Library,RI_Library.csv:502,,DYAC,"Tellez et. al., Journal of Agricultural and Food Chemistry 45, 3276 (1997).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
2100.0,henicosane,IPPN-UFRJ measured n-alkane standards,IPPN-STD-C21,,,"Measured C8–C30 n-alkane calibration supplied by Ricardo M Borges, IPPN-UFRJ",DB-5MS,5% phenyl / 95% dimethylpolysiloxane,linear retention index; n-alkane calibration point,GC-MS,not provided,KOVATS_from_MZMine2.53(1).csv,"Known n-alkane standard; measured RT 2932.50 s (48.8750 min). RI 2100 by definition at this calibration point. Same-run calibration, not independent validation of compound identity."
2123.0,C18 FAME,MoNA Volatile FiehnLib,FiehnLibVolatile0008,HPEUJPJOZXNMSJ-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2133.0,Folpet (fungicide),MoNA Volatile FiehnLib,FiehnLibVolatile0068,HKIOYBQGHSTUDB-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2155.0,octadecanoic acid,MoNA Volatile FiehnLib,FiehnLibVolatile0060,QIQXTHQIDYTFRH-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2157.0,osthole,MoNA Volatile FiehnLib,FiehnLibVolatile0121,MBRLOUHOWLUMFF-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2192.0,docosane,MoNA Volatile FiehnLib,FiehnLibVolatile0199,HOWGUJZVBDQJKV-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2194.0,1-docosene,RI_Library,RI_Library.csv:503,,DYAC,"Tellez et. al., Journal of Agricultural and Food Chemistry 45, 3276 (1997).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
2197.0,octadecanol acetate,MoNA Volatile FiehnLib,FiehnLibVolatile0207,OIZXRZCQJDXPFO-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2200.0,docosane,IPPN-UFRJ measured n-alkane standards,IPPN-STD-C22,,,"Measured C8–C30 n-alkane calibration supplied by Ricardo M Borges, IPPN-UFRJ",DB-5MS,5% phenyl / 95% dimethylpolysiloxane,linear retention index; n-alkane calibration point,GC-MS,not provided,KOVATS_from_MZMine2.53(1).csv,"Known n-alkane standard; measured RT 3110.70 s (51.8450 min). RI 2200 by definition at this calibration point. Same-run calibration, not independent validation of compound identity."
2201.0,n-docosane,RI_Library,RI_Library.csv:504,,DYAC,"Tellez et. al., Journal of Agricultural and Food Chemistry 45, 3276 (1997).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
2210.0,Myclobutanil (pesticide),MoNA Volatile FiehnLib,FiehnLibVolatile0078,HZJKXKUJVSEEFU-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2219.0,Applaud (fungicide),MoNA Volatile FiehnLib,FiehnLibVolatile0196,PRLVTUNWOQKEAI-VKAVYKQESA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2282.0,tricosane,MoNA Volatile FiehnLib,FiehnLibVolatile0088,FIGVVZUWCLSUEI-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2300.0,tricosane,IPPN-UFRJ measured n-alkane standards,IPPN-STD-C23,,,"Measured C8–C30 n-alkane calibration supplied by Ricardo M Borges, IPPN-UFRJ",DB-5MS,5% phenyl / 95% dimethylpolysiloxane,linear retention index; n-alkane calibration point,GC-MS,not provided,KOVATS_from_MZMine2.53(1).csv,"Known n-alkane standard; measured RT 3281.10 s (54.6850 min). RI 2300 by definition at this calibration point. Same-run calibration, not independent validation of compound identity."
2302.0,tricosane,RI_Library,RI_Library.csv:505,,DYAC,"Tellez et. al., Journal of Agricultural and Food Chemistry 45, 3276 (1997).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
2307.0,C20 FAME,MoNA Volatile FiehnLib,FiehnLibVolatile0009,QGBRLVONZXHAKJ-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2371.0,tetracosane,MoNA Volatile FiehnLib,FiehnLibVolatile0063,POOSGDOYLQNASK-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2400.0,tetracosane,IPPN-UFRJ measured n-alkane standards,IPPN-STD-C24,,,"Measured C8–C30 n-alkane calibration supplied by Ricardo M Borges, IPPN-UFRJ",DB-5MS,5% phenyl / 95% dimethylpolysiloxane,linear retention index; n-alkane calibration point,GC-MS,not provided,KOVATS_from_MZMine2.53(1).csv,"Known n-alkane standard; measured RT 3445.20 s (57.4200 min). RI 2400 by definition at this calibration point. Same-run calibration, not independent validation of compound identity."
2403.0,tetracosane,RI_Library,RI_Library.csv:506,,DYAC,"Tellez et. al., Journal of Agricultural and Food Chemistry 45, 3276 (1997).",,,unspecified in source,,no,RI_Library(1).csv,Column and index definition were not supplied in this file.
2464.0,hexacosane,MoNA Volatile FiehnLib,FiehnLibVolatile0058,HMSWAIKSFDFLKN-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2492.0,C22 FAME,MoNA Volatile FiehnLib,FiehnLibVolatile0010,QSQLTHHMFHEFIY-UHFFFAOYSA-N,,,Rtx-5Sil MS,5% diphenyl / 95% dimethylpolysiloxane,Retention_index (alkane basis not explicit in export),GC-EI-TOF,yes; original MSP,MoNA-export-Volatile_FiehnLib(1).msp,GC oven: 50 C 1 min; 20 C/min to 330 C; hold 5 min. The distinct FAME retention index in Comments was not used.
2500.0,pentacosane,IPPN-UFRJ measured n-alkane standards,IPPN-STD-C25,,,"Measured C8–C30 n-alkane calibration supplied by Ricardo M Borges, IPPN-UFRJ",DB-5MS,5% phenyl / 95% dimethylpolysiloxane,linear retention index; n-alkane calibration point,GC-MS,not provided,KOVATS_from_MZMine2.53(1).csv,"Known n-alkane standard; measured RT 3603.00 s (60.0500 min). RI 2500 by definition at this calibration point. Same-run calibration, not independent validation of compound identity."
